ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
69,0.0847,0.1864,0.0678,0.1017,0.2034,0.1613,0.8387,0.0678,0.1186,0.1695,59,31
70,0.0541,0.1892,0.0811,0.0811,0.2703,0.1818,0.8182,0.0541,0.0811,0.1892,37,22
71,0.0571,0.2,0.0714,0.0714,0.2143,0.1765,0.8235,0.0571,0.1429,0.1857,70,34
72,0.0909,0.2121,0.0606,0.1212,0.1818,0.1905,0.8095,0.0909,0.0909,0.1515,33,21
73,0.0789,0.2895,0.0789,0.0789,0.2105,0.2174,0.7826,0.0789,0.0789,0.1053,38,23
74,0.069,0.1839,0.046,0.0575,0.2414,0.1628,0.8372,0.0575,0.1609,0.1839,87,43
75,0.1224,0.1429,0.0816,0.102,0.2041,0.3913,0.6087,0.102,0.102,0.1429,49,23
76,0.0606,0.2121,0.0606,0.0909,0.2727,0.16,0.84,0.0303,0.1212,0.1515,33,25
77,0.0476,0.2063,0.0635,0.0794,0.2222,0.2069,0.7931,0.0635,0.1111,0.2063,63,29
78,0.0714,0.2321,0.0536,0.0714,0.2143,0.1282,0.8718,0.0714,0.0893,0.1964,56,39
79,0.0465,0.2093,0.0233,0.0698,0.2558,0.2083,0.7917,0.0698,0.1628,0.1628,43,24
80,0.0208,0.1667,0.0208,0.0625,0.3333,0.1481,0.8519,0.0417,0.1042,0.25,48,27
81,0.0615,0.2,0.0615,0.0615,0.2,0.1852,0.8148,0.0769,0.1538,0.1846,65,27
82,0.0693,0.1881,0.0693,0.0891,0.2277,0.2045,0.7955,0.0891,0.0891,0.1782,101,44
83,0.0645,0.1935,0.0645,0.0806,0.2419,0.2069,0.7931,0.0645,0.1129,0.1774,62,29
84,0.0476,0.2381,0.0476,0.119,0.1905,0.1875,0.8125,0.0476,0.0952,0.2143,42,16
85,0.0909,0.2121,0.0303,0.1212,0.2273,0.2162,0.7838,0.0606,0.0909,0.1667,66,37
86,0.0494,0.1975,0.0494,0.0617,0.2469,0.1429,0.8571,0.0494,0.1235,0.2222,81,35
87,0.0857,0.1857,0.0857,0.1143,0.1857,0.2258,0.7742,0.1,0.1143,0.1286,70,31
88,0.0408,0.2449,0.0408,0.0612,0.2449,0.1667,0.8333,0.0612,0.102,0.2041,49,24
89,0.0882,0.1569,0.0784,0.1275,0.1471,0.4082,0.5918,0.1471,0.1078,0.1471,102,49
90,0.0492,0.1967,0.0328,0.0492,0.2951,0.2059,0.7941,0.0656,0.0984,0.2131,61,34
91,0.0984,0.2295,0.082,0.1148,0.1803,0.2692,0.7308,0.0984,0.0984,0.0984,61,26
92,0.0488,0.1707,0.0488,0.0488,0.2683,0.2381,0.7619,0.0732,0.0976,0.2439,41,21
93,0.0811,0.1351,0.0811,0.1351,0.2162,0.3684,0.6316,0.1351,0.1081,0.1081,37,19
94,0.0465,0.186,0.0465,0.0814,0.2558,0.1818,0.8182,0.0698,0.1047,0.2093,86,44
95,0.125,0.1875,0.0312,0.0312,0.3125,0.2188,0.7812,0.0625,0.0625,0.1875,32,32
96,0.0577,0.2115,0.0385,0.0577,0.2308,0.1481,0.8519,0.0577,0.0962,0.25,52,27
97,0.0752,0.1579,0.0752,0.0752,0.203,0.2909,0.7091,0.0827,0.1353,0.1955,133,55
98,0.0923,0.1692,0.0923,0.1231,0.2,0.2759,0.7241,0.0769,0.0923,0.1538,65,29
99,0.0897,0.1667,0.0897,0.0769,0.2179,0.2,0.8,0.0897,0.1282,0.141,78,35
100,0.0638,0.2128,0.0638,0.0851,0.2128,0.1765,0.8235,0.0851,0.1064,0.1702,47,34
101,0.0208,0.2292,0.0208,0.0625,0.4167,0.0312,0.9688,0.0208,0.0833,0.1458,48,32
102,0.0517,0.1897,0.0517,0.1207,0.2586,0.2692,0.7308,0.0517,0.0862,0.1897,58,26
103,0.0769,0.2051,0.0769,0.0769,0.2051,0.2069,0.7931,0.0769,0.1282,0.1538,78,29
104,0.0571,0.1857,0.0429,0.1,0.2143,0.2069,0.7931,0.0571,0.1429,0.2,70,29
105,0.0909,0.2273,0.0455,0.1061,0.2273,0.2105,0.7895,0.0455,0.0758,0.1818,66,38
106,0.0556,0.2778,0.0556,0.0556,0.1944,0.1538,0.8462,0.0556,0.1667,0.1389,36,13
107,0.1,0.1833,0.1,0.1167,0.1667,0.2917,0.7083,0.1167,0.1167,0.1,60,24
108,0.1081,0.1216,0.0811,0.1216,0.2297,0.2857,0.7143,0.1081,0.0811,0.1486,74,35
109,0.0845,0.1972,0.0423,0.0986,0.2535,0.25,0.75,0.0563,0.0845,0.1831,71,40
110,0.0714,0.1571,0.0714,0.0857,0.2143,0.2368,0.7632,0.1143,0.1143,0.1714,70,38
