ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
20,0.0377,0.1887,0.0189,0.0566,0.2075,0.2,0.8,0.1132,0.0755,0.3019,53,35
21,0.0,0.1915,0.0426,0.0638,0.1915,0.2903,0.7097,0.1702,0.0426,0.2979,47,31
22,0.1,0.125,0.025,0.05,0.275,0.2581,0.7419,0.15,0.075,0.2,40,31
23,0.122,0.1707,0.0488,0.122,0.1951,0.2759,0.7241,0.0976,0.0488,0.1951,41,29
24,0.0,0.2222,0.0,0.0,0.1852,0.1905,0.8095,0.1111,0.1111,0.3704,27,21
25,0.0465,0.2093,0.0698,0.0698,0.1628,0.25,0.75,0.1395,0.0698,0.2326,43,24
26,0.0312,0.2188,0.0,0.0312,0.25,0.2,0.8,0.0938,0.0938,0.2812,32,20
27,0.0417,0.1667,0.0,0.0833,0.125,0.25,0.75,0.1667,0.125,0.2917,24,20
28,0.0,0.2174,0.0,0.0,0.2174,0.25,0.75,0.1304,0.0435,0.3913,23,20
29,0.0,0.2609,0.0,0.0,0.2174,0.1053,0.8947,0.087,0.087,0.3478,23,19
30,0.0,0.2581,0.0323,0.0645,0.129,0.32,0.68,0.129,0.0323,0.3548,31,25
31,0.0,0.2653,0.0,0.0,0.2653,0.1724,0.8276,0.1224,0.1429,0.2041,49,29
32,0.0,0.2581,0.0,0.0,0.3226,0.1176,0.8824,0.0968,0.0968,0.2258,31,17
33,0.0256,0.3333,0.0256,0.0256,0.2821,0.1923,0.8077,0.1026,0.0256,0.1795,39,26
34,0.0,0.2903,0.0968,0.0,0.1935,0.3529,0.6471,0.0968,0.0968,0.2258,31,17
35,0.0,0.2222,0.0278,0.0556,0.2778,0.1923,0.8077,0.1111,0.0556,0.25,36,26
36,0.0,0.2105,0.0526,0.0526,0.2632,0.2,0.8,0.2105,0.0,0.2105,19,20
37,0.0278,0.1944,0.0556,0.0833,0.25,0.1176,0.8824,0.0833,0.0833,0.2222,36,17
38,0.0,0.2333,0.0,0.0,0.3333,0.2174,0.7826,0.0667,0.1,0.2667,30,23
39,0.0,0.2667,0.0,0.0,0.2222,0.1481,0.8519,0.1333,0.1778,0.2,45,27
40,0.0303,0.2121,0.0606,0.0303,0.2424,0.2222,0.7778,0.0909,0.0909,0.2424,33,18
41,0.0,0.15,0.0,0.0,0.25,0.2632,0.7368,0.2,0.05,0.35,20,19
42,0.0,0.2941,0.0,0.1176,0.2941,0.1579,0.8421,0.0588,0.0588,0.1765,17,19
43,0.0263,0.1316,0.0,0.0,0.3421,0.1538,0.8462,0.0789,0.0789,0.3421,38,26
44,0.0,0.2,0.0,0.1,0.2,0.2143,0.7857,0.2,0.1,0.2,20,28
45,0.0,0.1667,0.0333,0.0,0.3,0.1818,0.8182,0.1333,0.0333,0.3333,30,22
46,0.0,0.2222,0.0,0.1111,0.3333,0.1111,0.8889,0.1111,0.0,0.2222,9,9
47,0.0,0.2105,0.0,0.0526,0.2632,0.2778,0.7222,0.1579,0.0526,0.2632,19,18
48,0.0,0.1333,0.0,0.0667,0.3333,0.1429,0.8571,0.0667,0.2,0.2,15,14
49,0.0,0.25,0.0,0.0833,0.2083,0.2593,0.7407,0.125,0.0833,0.25,24,27
50,0.0,0.0833,0.0,0.0,0.4167,0.1429,0.8571,0.1667,0.0,0.3333,12,14
51,0.0,0.2609,0.0,0.0435,0.2174,0.3182,0.6818,0.2174,0.0,0.2609,23,22
52,0.0976,0.1463,0.0244,0.0732,0.1951,0.3103,0.6897,0.1463,0.0244,0.2927,41,29
53,0.0,0.1905,0.0476,0.0952,0.0952,0.3333,0.6667,0.1429,0.0476,0.381,21,21
54,0.04,0.24,0.0,0.16,0.2,0.2,0.8,0.12,0.0,0.24,25,15
55,0.0,0.125,0.0417,0.0833,0.125,0.2381,0.7619,0.1667,0.0,0.4583,24,21
56,0.0286,0.2,0.0571,0.0857,0.1429,0.1852,0.8148,0.1429,0.0571,0.2857,35,27
57,0.0204,0.2449,0.0204,0.0204,0.1633,0.2353,0.7647,0.1429,0.0204,0.3673,49,34
58,0.0,0.1765,0.0294,0.0588,0.2059,0.2174,0.7826,0.0882,0.0588,0.3824,34,23
59,0.0,0.2857,0.0476,0.0476,0.1905,0.1818,0.8182,0.0952,0.0952,0.2381,21,22
60,0.0789,0.1842,0.0263,0.0789,0.1842,0.2,0.8,0.0789,0.0263,0.3421,38,25
61,0.0606,0.2121,0.0,0.0606,0.2121,0.1,0.9,0.0606,0.0909,0.303,33,20
62,0.0204,0.2653,0.0,0.0612,0.2857,0.129,0.871,0.0408,0.0816,0.2449,49,31
63,0.05,0.225,0.0,0.075,0.25,0.1429,0.8571,0.025,0.125,0.25,40,21
64,0.0244,0.1951,0.0,0.0244,0.2683,0.1,0.9,0.0488,0.122,0.3171,41,30
65,0.0278,0.1944,0.0,0.0278,0.25,0.0741,0.9259,0.0556,0.1389,0.3056,36,27
66,0.0,0.25,0.0,0.025,0.275,0.0333,0.9667,0.025,0.125,0.3,40,30
67,0.0789,0.1316,0.0263,0.1053,0.2105,0.125,0.875,0.0789,0.1053,0.2632,38,24
68,0.0571,0.2,0.0286,0.1143,0.2,0.1538,0.8462,0.0857,0.0286,0.2857,35,26
69,0.0606,0.2121,0.0303,0.0909,0.1818,0.1905,0.8095,0.0909,0.0606,0.2727,33,21
70,0.0455,0.25,0.0,0.0455,0.2045,0.2286,0.7714,0.1136,0.0909,0.25,44,35
71,0.05,0.3,0.025,0.075,0.175,0.2,0.8,0.05,0.125,0.2,40,25
72,0.0556,0.2083,0.0556,0.1111,0.1806,0.3636,0.6364,0.125,0.1111,0.1528,72,33
73,0.0678,0.1864,0.0339,0.1356,0.2034,0.2059,0.7941,0.0847,0.1017,0.1864,59,34
74,0.0,0.3158,0.0,0.0526,0.2632,0.1667,0.8333,0.0263,0.0789,0.2632,38,24
75,0.0,0.1765,0.0,0.0294,0.2353,0.1429,0.8571,0.0588,0.1176,0.3824,34,28
76,0.0,0.1364,0.0,0.0909,0.3182,0.1429,0.8571,0.0455,0.0455,0.3636,22,21
77,0.0244,0.2927,0.0244,0.0488,0.1707,0.24,0.76,0.0732,0.122,0.2439,41,25
78,0.02,0.26,0.02,0.02,0.24,0.0645,0.9355,0.04,0.12,0.28,50,31
79,0.0333,0.3,0.0,0.0333,0.2,0.1667,0.8333,0.0667,0.1,0.2667,30,18
80,0.0833,0.1458,0.0417,0.1458,0.1667,0.3103,0.6897,0.1042,0.0625,0.25,48,29
81,0.0,0.2419,0.0161,0.0161,0.3065,0.0714,0.9286,0.0161,0.1613,0.2419,62,28
82,0.027,0.1892,0.027,0.0811,0.1892,0.2069,0.7931,0.0541,0.1622,0.2703,37,29
83,0.087,0.2609,0.0,0.087,0.1739,0.0833,0.9167,0.0435,0.0435,0.3043,23,24
84,0.0333,0.2667,0.0,0.0333,0.2667,0.1364,0.8636,0.0333,0.1667,0.2,30,22
85,0.0426,0.2128,0.0213,0.1064,0.1915,0.2333,0.7667,0.1064,0.0851,0.234,47,30
86,0.0735,0.1618,0.0588,0.1029,0.1765,0.2258,0.7742,0.0882,0.0735,0.2647,68,31
87,0.0,0.275,0.025,0.05,0.225,0.1364,0.8636,0.05,0.1,0.275,40,22
88,0.0278,0.1944,0.0,0.0278,0.3333,0.0714,0.9286,0.0,0.1111,0.3056,36,28
89,0.0,0.381,0.0,0.0,0.2857,0.12,0.88,0.0,0.0952,0.2381,21,25
90,0.0625,0.2812,0.0,0.0938,0.1562,0.1111,0.8889,0.0312,0.0625,0.3125,32,18
91,0.0435,0.2174,0.0435,0.0435,0.3043,0.1818,0.8182,0.0,0.1304,0.2174,23,11
92,0.0303,0.2424,0.0,0.0606,0.2727,0.2105,0.7895,0.0,0.1515,0.2424,33,19
93,0.04,0.28,0.04,0.0,0.28,0.0952,0.9048,0.04,0.08,0.24,25,21
94,0.0,0.2632,0.0,0.0,0.3421,0.12,0.88,0.0,0.1053,0.2895,38,25
95,0.069,0.2069,0.0345,0.0345,0.3103,0.0952,0.9048,0.0345,0.1034,0.2069,29,21
96,0.0339,0.1356,0.0508,0.0169,0.339,0.0882,0.9118,0.0339,0.1525,0.2373,59,34
97,0.0345,0.3103,0.0345,0.0345,0.2759,0.1875,0.8125,0.0,0.1034,0.2069,29,16
98,0.0,0.3043,0.0,0.0,0.2609,0.1579,0.8421,0.0435,0.1739,0.2174,23,19
